
millis,ldr_raw,ldr_ema,joyx_raw,joyx_ema,joyy_raw,joyy_ema,mic_raw,mic_ema,sw
646897,255,255.4,512,512.2,520,520.1,45,45.3,0
646947,255,255.3,512,512.1,520,520.1,45,45.2,0
646998,255,255.2,513,512.3,520,520.1,45,45.2,0
647048,255,255.2,512,512.3,521,520.3,46,45.4,0
647098,255,255.1,512,512.2,520,520.2,45,45.3,0
647148,255,255.1,512,512.1,520,520.2,46,45.5,0
647198,254,254.8,513,512.4,520,520.1,45,45.3,0
647248,255,254.9,512,512.3,520,520.1,46,45.5,0
647298,257,255.4,513,512.5,520,520.1,45,45.4,0
647348,258,256.0,512,512.3,520,520.1,45,45.3,0
647398,258,256.5,512,512.3,520,520.0,46,45.5,0
647448,258,256.9,513,512.4,521,520.3,45,45.3,0
647498,258,257.2,512,512.3,520,520.2,46,45.5,0
647548,258,257.4,512,512.2,521,520.4,44,45.1,0
647598,258,257.5,513,512.4,521,520.6,46,45.4,0
647648,257,257.4,512,512.3,520,520.4,45,45.3,0
647698,258,257.6,513,512.5,520,520.3,46,45.4,0
647748,257,257.4,513,512.6,520,520.2,46,45.6,0
647798,258,257.6,512,512.5,520,520.2,45,45.4,0
647848,257,257.4,512,512.3,520,520.1,46,45.6,0
647898,259,257.8,512,512.3,521,520.3,46,45.7,0
647948,257,257.6,512,512.2,521,520.5,45,45.5,0
647998,258,257.7,512,512.1,520,520.4,45,45.4,0
648048,258,257.8,512,512.1,520,520.3,45,45.3,0
648098,259,258.1,513,512.3,520,520.2,45,45.2,0
648148,258,258.1,512,512.2,520,520.2,46,45.4,0
648198,257,257.8,513,512.4,520,520.1,45,45.3,0
648248,259,258.1,513,512.6,520,520.1,47,45.7,0
648298,258,258.1,512,512.4,520,520.1,45,45.5,0
648348,258,258.1,512,512.3,521,520.3,45,45.4,0
648398,258,258.0,512,512.2,520,520.2,46,45.6,0
648448,258,258.0,512,512.2,520,520.2,46,45.7,0
648498,258,258.0,512,512.1,520,520.1,45,45.5,0
648548,258,258.0,512,512.1,521,520.3,46,45.6,0
648598,258,258.0,512,512.1,520,520.3,45,45.5,0
648648,258,258.0,512,512.1,520,520.2,46,45.6,0
648698,258,258.0,512,512.0,520,520.1,46,45.7,0
648748,258,258.0,512,512.0,520,520.1,45,45.5,0
648798,259,258.3,512,512.0,520,520.1,46,45.6,0
648848,259,258.4,512,512.0,521,520.3,45,45.5,0
648898,258,258.3,513,512.3,520,520.2,46,45.6,0
648948,258,258.2,513,512.4,520,520.2,46,45.7,0
648998,259,258.4,512,512.3,520,520.1,46,45.8,0
649048,258,258.3,512,512.3,520,520.1,45,45.6,0
649098,258,258.2,512,512.2,520,520.1,46,45.7,0
649148,259,258.4,512,512.1,520,520.1,46,45.8,0
649198,258,258.3,512,512.1,520,520.0,45,45.6,0
649248,258,258.2,512,512.1,520,520.0,46,45.7,0
649298,258,258.2,512,512.1,520,520.0,45,45.5,0
649348,258,258.1,512,512.0,520,520.0,46,45.6,0
649398,259,258.4,512,512.0,520,520.0,44,45.2,0
649448,258,258.3,512,512.0,521,520.3,46,45.4,0
649498,257,257.9,512,512.0,520,520.2,45,45.3,0
649548,258,258.0,512,512.0,520,520.1,46,45.5,0
649598,257,257.7,512,512.0,520,520.1,46,45.6,0
649648,259,258.0,513,512.3,520,520.1,46,45.7,0
649698,258,258.0,512,512.2,519,519.8,45,45.5,0
649748,258,258.0,512,512.1,520,519.9,45,45.4,0
649798,257,257.8,512,512.1,520,519.9,46,45.5,0
649848,258,257.8,512,512.1,520,519.9,45,45.4,0
649899,259,258.1,512,512.1,520,519.9,46,45.6,0
649949,257,257.8,512,512.0,520,520.0,45,45.4,0
649999,258,257.9,512,512.0,521,520.2,46,45.6,0
650049,257,257.7,512,512.0,519,519.9,45,45.4,0
650099,259,258.0,512,512.0,520,519.9,45,45.3,0
650149,257,257.7,513,512.3,519,519.7,45,45.2,0
650199,258,257.8,513,512.4,520,519.8,46,45.4,0
650249,259,258.1,512,512.3,520,519.8,45,45.3,0
650299,259,258.3,514,512.8,520,519.9,46,45.5,0
650349,258,258.2,512,512.6,520,519.9,45,45.4,0
650399,259,258.4,512,512.4,519,519.7,45,45.3,0
650449,258,258.3,512,512.3,520,519.8,46,45.5,0
650499,258,258.2,513,512.5,521,520.1,44,45.1,0
650549,258,258.2,512,512.4,520,520.1,46,45.3,0
650599,258,258.1,512,512.3,520,520.0,45,45.2,0
650649,258,258.1,512,512.2,521,520.3,46,45.4,0
650699,259,258.3,512,512.2,519,520.0,44,45.1,0
650749,258,258.2,512,512.1,520,520.0,46,45.3,0
650799,259,258.4,512,512.1,520,520.0,46,45.5,0
650849,259,258.6,513,512.3,520,520.0,46,45.6,0
650899,258,258.4,512,512.2,520,520.0,45,45.5,0
650949,258,258.3,512,512.2,521,520.2,45,45.3,0
650999,258,258.2,512,512.1,520,520.2,46,45.5,0
651049,258,258.2,512,512.1,520,520.1,45,45.4,0
651099,258,258.1,513,512.3,520,520.1,46,45.5,0
651149,258,258.1,513,512.5,519,519.8,45,45.4,0
651199,259,258.3,512,512.4,520,519.9,46,45.6,0
651249,257,258.0,512,512.3,519,519.7,47,45.9,0
651299,258,258.0,513,512.5,521,520.0,46,45.9,0
651350,259,258.2,512,512.3,520,520.0,46,46.0,0
651400,258,258.2,512,512.3,521,520.2,46,46.0,0
651450,258,258.1,512,512.2,520,520.2,46,46.0,0
651500,259,258.4,512,512.1,520,520.1,46,46.0,0
651550,259,258.5,512,512.1,520,520.1,46,46.0,0
651600,258,258.4,513,512.3,520,520.1,45,45.7,0
651650,259,258.5,512,512.2,521,520.3,46,45.8,0
651700,259,258.7,512,512.2,520,520.2,45,45.6,0
651750,258,258.5,512,512.1,520,520.2,46,45.7,0
651800,259,258.6,512,512.1,520,520.1,45,45.5,0
651850,258,258.5,512,512.1,520,520.1,46,45.6,0
651900,257,258.1,512,512.1,520,520.1,46,45.7,0
651950,259,258.3,512,512.0,520,520.1,46,45.8,0
652000,258,258.2,513,512.3,519,519.8,45,45.6,0
652050,259,258.4,512,512.2,520,519.8,45,45.5,0
652100,258,258.3,512,512.2,520,519.9,46,45.6,0
652150,258,258.2,512,512.1,520,519.9,45,45.4,0
652200,259,258.4,512,512.1,521,520.2,46,45.6,0
652250,259,258.6,512,512.1,520,520.1,45,45.4,0
652300,258,258.4,512,512.1,520,520.1,46,45.6,0
652350,259,258.6,512,512.0,519,519.8,46,45.7,0
652400,259,258.7,512,512.0,520,519.9,46,45.8,0
652450,257,258.3,513,512.3,520,519.9,45,45.6,0
652500,259,258.4,512,512.2,521,520.2,46,45.7,0
652550,259,258.6,513,512.4,519,519.9,45,45.5,0
652600,258,258.4,512,512.3,520,519.9,46,45.6,0
652650,258,258.3,513,512.5,521,520.2,45,45.5,0
652700,259,258.5,512,512.4,520,520.1,46,45.6,0
652750,259,258.6,513,512.5,520,520.1,46,45.7,0
652800,259,258.7,512,512.4,521,520.3,45,45.5,0
652850,258,258.5,512,512.3,520,520.2,46,45.6,0
652900,258,258.4,512,512.2,520,520.2,45,45.5,0
652950,258,258.3,512,512.2,520,520.1,46,45.6,0
653000,257,258.0,513,512.4,519,519.9,45,45.5,0
653050,258,258.0,512,512.3,521,520.1,46,45.6,0
653100,257,257.7,512,512.2,519,519.9,46,45.7,0
653150,259,258.1,512,512.2,520,519.9,46,45.8,0
653200,258,258.0,512,512.1,520,519.9,45,45.6,0
653250,258,258.0,512,512.1,520,519.9,46,45.7,0
653300,258,258.0,512,512.1,520,520.0,44,45.3,0
653350,258,258.0,512,512.0,520,520.0,45,45.2,0
653400,258,258.0,512,512.0,520,520.0,45,45.1,0
653450,258,258.0,512,512.0,520,520.0,45,45.1,0
653500,258,258.0,512,512.0,520,520.0,46,45.3,0
653550,258,258.0,513,512.3,520,520.0,44,45.0,0
653600,258,258.0,513,512.4,520,520.0,46,45.2,0
653650,259,258.3,512,512.3,520,520.0,44,44.9,0
653700,258,258.2,512,512.3,520,520.0,46,45.2,0
653750,258,258.1,512,512.2,520,520.0,45,45.2,0
653800,259,258.4,513,512.4,520,520.0,47,45.6,0
653850,258,258.3,513,512.5,519,519.7,45,45.5,0
653900,259,258.5,513,512.7,519,519.6,45,45.3,0
653950,258,258.3,513,512.7,520,519.7,46,45.5,0
654000,259,258.5,512,512.6,520,519.8,45,45.4,0
654050,258,258.4,512,512.4,520,519.8,46,45.5,0
654100,258,258.3,513,512.6,521,520.1,45,45.4,0
654150,258,258.2,512,512.4,520,520.1,46,45.6,0
654200,258,258.2,513,512.6,520,520.1,45,45.4,0
654251,259,258.4,512,512.4,520,520.0,46,45.6,0
654301,259,258.5,512,512.3,520,520.0,44,45.2,0
654351,259,258.6,513,512.5,520,520.0,46,45.4,0
654401,258,258.5,512,512.4,521,520.3,45,45.3,0
654451,259,258.6,512,512.3,520,520.2,45,45.2,0
654501,258,258.5,513,512.5,520,520.2,45,45.2,0
654551,259,258.6,512,512.3,520,520.1,45,45.1,0
654601,259,258.7,512,512.3,520,520.1,45,45.1,0
654651,259,258.8,512,512.2,520,520.1,45,45.1,0
654701,259,258.8,513,512.4,520,520.0,46,45.3,0
654751,258,258.6,513,512.5,520,520.0,46,45.5,0
654801,260,259.0,512,512.4,520,520.0,46,45.6,0
654851,258,258.7,512,512.3,520,520.0,45,45.5,0
654901,259,258.8,513,512.5,521,520.3,45,45.3,0
654951,259,258.8,513,512.6,519,519.9,44,45.0,0
655001,259,258.9,512,512.5,520,520.0,46,45.3,0
655051,259,258.9,512,512.3,520,520.0,45,45.2,0
655101,259,258.9,512,512.3,519,519.7,45,45.1,0
655151,258,258.7,513,512.4,520,519.8,44,44.9,0
655201,259,258.8,512,512.3,521,520.1,46,45.1,0
655251,259,258.8,512,512.2,520,520.1,46,45.4,0
655301,259,258.9,512,512.2,520,520.1,45,45.3,0
655351,260,259.2,512,512.1,521,520.3,46,45.5,0
655401,257,258.6,512,512.1,519,520.0,45,45.3,0
655451,259,258.7,513,512.3,520,520.0,46,45.5,0
655501,259,258.8,512,512.2,520,520.0,46,45.6,0
655551,259,258.8,512,512.2,520,520.0,46,45.7,0
655601,258,258.6,512,512.1,521,520.2,46,45.8,0
655651,259,258.7,512,512.1,521,520.4,45,45.6,0
655702,258,258.5,512,512.1,520,520.3,46,45.7,0
655752,259,258.7,512,512.1,520,520.2,46,45.8,0
655802,260,259.0,513,512.3,520,520.2,46,45.8,0
655852,258,258.7,514,512.7,520,520.1,44,45.4,0
655902,259,258.8,513,512.8,520,520.1,46,45.5,0
655952,259,258.9,512,512.6,520,520.1,45,45.4,0
656002,258,258.6,512,512.4,520,520.1,46,45.5,0
656052,259,258.7,512,512.3,520,520.0,45,45.4,0
656102,258,258.5,512,512.2,520,520.0,46,45.6,0
656152,259,258.7,513,512.4,519,519.8,46,45.7,0
656202,259,258.7,512,512.3,520,519.8,45,45.5,0
656252,259,258.8,512,512.2,521,520.1,46,45.6,0
656302,258,258.6,512,512.2,520,520.1,46,45.7,0
656352,258,258.5,512,512.1,520,520.1,46,45.8,0
656402,259,258.6,513,512.4,520,520.1,45,45.6,0
656452,258,258.4,512,512.3,520,520.0,46,45.7,0
656502,258,258.3,512,512.2,520,520.0,45,45.5,0
656552,259,258.5,512,512.1,519,519.8,46,45.6,0
656602,259,258.6,512,512.1,519,519.6,45,45.5,0
656652,260,259.0,512,512.1,520,519.7,46,45.6,0
656702,258,258.7,513,512.3,520,519.8,45,45.5,0
656752,260,259.0,513,512.5,520,519.8,45,45.3,0
656802,258,258.8,512,512.4,519,519.6,45,45.3,0
656852,259,258.8,513,512.5,521,520.0,46,45.4,0
656902,259,258.9,513,512.6,520,520.0,46,45.6,0
656952,259,258.9,512,512.5,520,520.0,45,45.4,0
657002,258,258.7,512,512.4,520,520.0,46,45.6,0
657052,259,258.8,512,512.3,520,520.0,45,45.4,0
657102,258,258.6,512,512.2,520,520.0,46,45.6,0
657152,259,258.7,514,512.7,520,520.0,46,45.7,0
657202,259,258.8,512,512.5,520,520.0,45,45.5,0
657252,259,258.8,513,512.6,520,520.0,46,45.6,0
657302,260,259.1,512,512.5,521,520.2,46,45.7,0
657352,258,258.8,512,512.3,520,520.2,44,45.3,0
657402,259,258.9,513,512.5,520,520.1,46,45.5,0
657452,259,258.9,512,512.4,520,520.1,46,45.6,0
657502,259,258.9,512,512.3,520,520.1,47,46.0,0
657552,259,258.9,512,512.2,521,520.3,46,46.0,0
657602,259,259.0,512,512.2,519,520.0,45,45.7,0
657652,258,258.7,513,512.4,521,520.2,46,45.8,0
657702,258,258.5,512,512.3,520,520.2,45,45.6,0
657752,258,258.4,512,512.2,520,520.1,46,45.7,0
657802,259,258.6,513,512.4,521,520.3,45,45.5,0
657852,260,258.9,513,512.6,520,520.3,46,45.6,0
657902,259,258.9,512,512.4,520,520.2,45,45.5,0
657952,259,259.0,512,512.3,520,520.1,46,45.6,0
658002,258,258.7,513,512.5,521,520.4,45,45.5,0
658052,258,258.5,512,512.4,520,520.3,46,45.6,0
658102,258,258.4,512,512.3,521,520.5,46,45.7,0
658152,259,258.6,512,512.2,520,520.3,45,45.5,0
658202,258,258.4,512,512.2,520,520.3,45,45.4,0
658252,258,258.3,512,512.1,520,520.2,45,45.3,0
658302,258,258.2,512,512.1,520,520.1,46,45.5,0
658352,259,258.4,512,512.1,520,520.1,45,45.4,0
658402,258,258.3,513,512.3,520,520.1,46,45.5,0
658452,258,258.2,512,512.2,519,519.8,45,45.4,0
658502,258,258.2,512,512.2,520,519.9,45,45.3,0
658552,258,258.1,512,512.1,520,519.9,45,45.2,0
658603,258,258.1,512,512.1,520,519.9,45,45.2,0
658653,257,257.8,512,512.1,520,519.9,45,45.1,0
658703,257,257.6,512,512.1,520,520.0,43,44.6,0
658753,257,257.5,513,512.3,520,520.0,46,44.9,0
658803,257,257.3,514,512.7,520,520.0,45,45.0,0
658853,257,257.3,512,512.5,521,520.2,46,45.2,0
658903,257,257.2,513,512.7,520,520.2,45,45.2,0
658953,258,257.4,512,512.5,520,520.1,46,45.4,0
659003,257,257.3,512,512.4,520,520.1,46,45.5,0
659053,258,257.5,512,512.3,520,520.1,45,45.4,0
659103,257,257.4,512,512.2,520,520.1,46,45.5,0
659153,257,257.3,512,512.2,520,520.0,46,45.7,0
659203,256,256.9,512,512.1,521,520.3,45,45.5,0
659253,257,257.0,512,512.1,520,520.2,46,45.6,0
659303,256,256.7,512,512.1,520,520.2,46,45.7,0
659353,257,256.8,513,512.3,520,520.1,47,46.0,0
659403,257,256.8,513,512.5,520,520.1,46,46.0,0
659453,257,256.9,512,512.4,520,520.1,45,45.8,0
659503,256,256.7,512,512.3,521,520.3,46,45.8,0
659553,257,256.7,513,512.5,520,520.2,45,45.6,0
659603,256,256.6,512,512.3,520,520.2,46,45.7,0
659653,256,256.4,512,512.3,519,519.9,45,45.5,0
659703,256,256.3,512,512.2,520,519.9,45,45.4,0
659753,257,256.5,512,512.1,520,519.9,45,45.3,0
659803,257,256.6,513,512.4,520,519.9,46,45.5,0
659853,256,256.5,513,512.5,520,520.0,46,45.6,0
659903,256,256.3,512,512.4,520,520.0,46,45.7,0
659953,256,256.3,512,512.3,520,520.0,45,45.5,0
660003,257,256.4,512,512.2,519,519.7,45,45.4,0
660054,256,256.3,512,512.2,520,519.8,46,45.5,0
660104,256,256.3,512,512.1,520,519.9,47,45.9,0
